web_scraper_order,web_scraper_start_url,data,data2,image,data3,data4,data5,data6,data7,data8,Non,Prix,Adresse,Image
"1766875940-2744","https://sn.coinafrique.com/categorie/chiens?page=5","favorite_border","location_on","https://images.coinafrique.com/thumb_4257284_uploaded_image1_1686798764.jpg","","Mbao, Dakar, Sénégal","2","Prix sur demande","Chiot Labrador","années","Chiots Labradors","650 000CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4287921_uploaded_image1_1688944788.jpg"
"1766875940-2745","https://sn.coinafrique.com/categorie/chiens?page=5","favorite_border","location_on","https://images.coinafrique.com/thumb_4255782_uploaded_image3_1686731484.jpeg","CFA","Dakar, Sénégal","2","250 000CFA","Chiot  Malinois","années","Chiots Labradors","650 000CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4287921_uploaded_image1_1688944788.jpg"
"1766875940-2746","https://sn.coinafrique.com/categorie/chiens?page=5","favorite_border","location_on","https://images.coinafrique.com/thumb_4242936_uploaded_image1_1685941455.jpg","CFA","Saly, Sénégal","2","650 000CFA","Chiots  Bergers australien","années","Chiots Labradors","650 000CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4287921_uploaded_image1_1688944788.jpg"
"1766875940-2747","https://sn.coinafrique.com/categorie/chiens?page=5","favorite_border","location_on","https://images.coinafrique.com/thumb_4242529_uploaded_image1_1685899419.jpg","CFA","Dakar, Sénégal","2","350 000CFA","Chien  Rottweiler","années","Chiots Labradors","650 000CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4287921_uploaded_image1_1688944788.jpg"
"1766875940-2748","https://sn.coinafrique.com/categorie/chiens?page=5","favorite_border","location_on","https://images.coinafrique.com/thumb_4240673_uploaded_image1_1685739306.jpg","","HLM, Dakar, Sénégal","2","Prix sur demande","Chiot Pitbull","années","Chiots Labradors","650 000CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4287921_uploaded_image1_1688944788.jpg"
"1766875940-2749","https://sn.coinafrique.com/categorie/chiens?page=5","favorite_border","location_on","https://images.coinafrique.com/thumb_4235508_uploaded_image1_1685447149.jpg","CFA","Keur Massar, Sénégal","2","220 000CFA","Chiots malinois","années","Chiots Labradors","650 000CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4287921_uploaded_image1_1688944788.jpg"
"1766875940-2750","https://sn.coinafrique.com/categorie/chiens?page=5","favorite_border","location_on","https://images.coinafrique.com/thumb_4227862_uploaded_image1_1684881837.jpg","CFA","Thies, Sénégal","2","150 000CFA","Chien","années","Chiots Labradors","650 000CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4287921_uploaded_image1_1688944788.jpg"
"1766875940-2751","https://sn.coinafrique.com/categorie/chiens?page=5","favorite_border","location_on","https://images.coinafrique.com/thumb_4226576_uploaded_image1_1684815976.jpg","CFA","Ouest Foire, Dakar, Sénégal","2","100 000CFA","Chiots Pitbull","années","Chiots Labradors","650 000CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4287921_uploaded_image1_1688944788.jpg"
"1766875940-2752","https://sn.coinafrique.com/categorie/chiens?page=5","favorite_border","location_on","https://images.coinafrique.com/thumb_4221634_uploaded_image1_1684441608.jpg","CFA","Dakar, Sénégal","2","350 000CFA","Chien Berger allemand","années","Chiots Labradors","650 000CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4287921_uploaded_image1_1688944788.jpg"
"1766875940-2753","https://sn.coinafrique.com/categorie/chiens?page=5","favorite_border","location_on","https://images.coinafrique.com/thumb_4220294_uploaded_image1_1684360783.jpg","CFA","Cambérène, Dakar, Sénégal","2","190 000CFA","Chiot Bichon Maltais","années","Chiots Labradors","650 000CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4287921_uploaded_image1_1688944788.jpg"
"1766875940-2754","https://sn.coinafrique.com/categorie/chiens?page=5","favorite_border","location_on","https://images.coinafrique.com/thumb_4220216_uploaded_image1_1684354056.jpg","CFA","Almadies, Dakar, Sénégal","2","125 000CFA","Chiots Berger Allemand","années","Chiots Labradors","650 000CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4287921_uploaded_image1_1688944788.jpg"
"1766875940-2755","https://sn.coinafrique.com/categorie/chiens?page=5","favorite_border","location_on","https://images.coinafrique.com/thumb_4219520_uploaded_image2_1684323670.jpeg","CFA","Ouakam, Dakar, Sénégal","2","190 000CFA","Chiots Pitbulls","années","Chiots Labradors","650 000CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4287921_uploaded_image1_1688944788.jpg"
"1766875940-2756","https://sn.coinafrique.com/categorie/chiens?page=5","favorite_border","location_on","https://images.coinafrique.com/thumb_4219240_uploaded_image1_1684312262.jpg","CFA","Ouest Foire, Dakar, Sénégal","2","130 000CFA","Chiots Pitbull","années","Chiots Labradors","650 000CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4287921_uploaded_image1_1688944788.jpg"
"1766875940-2757","https://sn.coinafrique.com/categorie/chiens?page=5","favorite_border","location_on","https://images.coinafrique.com/thumb_4216138_uploaded_image1_1684103109.jpg","CFA","Dakar, Sénégal","2","150 000CFA","Chien","années","Chiots Labradors","650 000CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4287921_uploaded_image1_1688944788.jpg"
"1766875940-2758","https://sn.coinafrique.com/categorie/chiens?page=5","favorite_border","location_on","https://images.coinafrique.com/thumb_4209184_uploaded_image1_1683653649.jpg","CFA","Thies, Sénégal","2","175 000CFA","Chiots berger allemand","années","Chiots Labradors","650 000CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4287921_uploaded_image1_1688944788.jpg"
"1766875940-2759","https://sn.coinafrique.com/categorie/chiens?page=5","favorite_border","location_on","https://images.coinafrique.com/thumb_4206429_uploaded_image1_1683473426.jpg","CFA","Dakar Plateau, Dakar, Sénégal","2","250 000CFA","Chiots Berger Belge","années","Chiots Labradors","650 000CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4287921_uploaded_image1_1688944788.jpg"
"1766875940-2760","https://sn.coinafrique.com/categorie/chiens?page=5","favorite_border","location_on","https://images.coinafrique.com/thumb_4206427_uploaded_image1_1683473206.jpg","CFA","Dakar Plateau, Dakar, Sénégal","2","150 000CFA","Chiots Berger Allemand","années","Chiots Labradors","650 000CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4287921_uploaded_image1_1688944788.jpg"
"1766875940-2761","https://sn.coinafrique.com/categorie/chiens?page=5","favorite_border","location_on","https://images.coinafrique.com/thumb_4206419_uploaded_image1_1683473050.jpg","CFA","Dakar Plateau, Dakar, Sénégal","2","150 000CFA","Chiots Caniches","années","Chiots Labradors","650 000CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4287921_uploaded_image1_1688944788.jpg"
"1766875940-2762","https://sn.coinafrique.com/categorie/chiens?page=5","favorite_border","location_on","https://images.coinafrique.com/thumb_4204043_uploaded_image1_1683299075.jpg","CFA","Dakar, Sénégal","2","600 000CFA","Chiot  Allemand","années","Chiots Labradors","650 000CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4287921_uploaded_image1_1688944788.jpg"
"1766875940-2763","https://sn.coinafrique.com/categorie/chiens?page=5","favorite_border","location_on","https://images.coinafrique.com/thumb_4203333_uploaded_image1_1683276634.jpg","","Dakar, Sénégal","2","Prix sur demande","Chiens Berger Allemand","années","Chiots Labradors","650 000CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4287921_uploaded_image1_1688944788.jpg"
"1766875940-2764","https://sn.coinafrique.com/categorie/chiens?page=5","favorite_border","location_on","https://images.coinafrique.com/thumb_4203328_uploaded_image1_1683276531.jpg","CFA","Dakar, Sénégal","2","150 000CFA","Chiots Berger Allemand","années","Chiots Labradors","650 000CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4287921_uploaded_image1_1688944788.jpg"
"1766875940-2765","https://sn.coinafrique.com/categorie/chiens?page=5","favorite_border","location_on","https://images.coinafrique.com/thumb_4198141_uploaded_image1_1683020218.jpg","CFA","Dakar, Sénégal","2","300 000CFA","Chien","années","Chiots Labradors","650 000CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4287921_uploaded_image1_1688944788.jpg"
"1766875940-2766","https://sn.coinafrique.com/categorie/chiens?page=5","favorite_border","location_on","https://images.coinafrique.com/thumb_4192516_uploaded_image1_1682602073.jpg","CFA","Dakar, Sénégal","2","300 000CFA","Chienne malinois","années","Chiots Labradors","650 000CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4287921_uploaded_image1_1688944788.jpg"
"1766875940-2767","https://sn.coinafrique.com/categorie/chiens?page=5","favorite_border","location_on","https://images.coinafrique.com/thumb_4191047_uploaded_image1_1682510654.jpg","CFA","Dakar, Sénégal","2","250 000CFA","Chienne malinoise","années","Chiots Labradors","650 000CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4287921_uploaded_image1_1688944788.jpg"
"1766875940-2768","https://sn.coinafrique.com/categorie/chiens?page=5","favorite_border","location_on","https://images.coinafrique.com/thumb_4190505_uploaded_image1_1682468019.jpg","CFA","Lac rose, Sénégal","2","150 000CFA","Chiens","années","Chiots Labradors","650 000CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4287921_uploaded_image1_1688944788.jpg"
"1766875940-2769","https://sn.coinafrique.com/categorie/chiens?page=5","favorite_border","location_on","https://images.coinafrique.com/thumb_4189681_uploaded_image1_1682428415.jpg","CFA","Mariste, Dakar, Sénégal","2","130 000CFA","Chiot berger malinois","années","Chiots Labradors","650 000CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4287921_uploaded_image1_1688944788.jpg"
"1766875940-2770","https://sn.coinafrique.com/categorie/chiens?page=5","favorite_border","location_on","https://images.coinafrique.com/thumb_4186380_uploaded_image1_1682164639.jpg","","Mbao, Dakar, Sénégal","2","Prix sur demande","Chien Malinois","années","Chiots Labradors","650 000CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4287921_uploaded_image1_1688944788.jpg"
"1766875940-2771","https://sn.coinafrique.com/categorie/chiens?page=5","favorite_border","location_on","https://images.coinafrique.com/thumb_4186378_uploaded_image2_1682164251.jpeg","","Mbao, Dakar, Sénégal","2","Prix sur demande","Chiens Labrador","années","Chiots Labradors","650 000CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4287921_uploaded_image1_1688944788.jpg"
"1766875940-2772","https://sn.coinafrique.com/categorie/chiens?page=5","favorite_border","location_on","https://images.coinafrique.com/thumb_4186165_uploaded_image1_1682151351.jpg","CFA","Rufisque, Sénégal","2","200 000CFA","Chiot Malinois","années","Chiots Labradors","650 000CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4287921_uploaded_image1_1688944788.jpg"
"1766875940-2773","https://sn.coinafrique.com/categorie/chiens?page=5","favorite_border","location_on","https://images.coinafrique.com/thumb_4180447_uploaded_image1_1681745968.jpg","CFA","Guediawaye, Dakar, Sénégal","2","100 000CFA","Chiot pitbull","années","Chiots Labradors","650 000CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4287921_uploaded_image1_1688944788.jpg"
"1766875940-2774","https://sn.coinafrique.com/categorie/chiens?page=5","favorite_border","location_on","https://images.coinafrique.com/thumb_4178317_uploaded_image1_1681583921.jpg","CFA","Sicap Liberté, Dakar, Sénégal","2","100 000CFA","Chiot Bichon Maltais","années","Chiots Labradors","650 000CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4287921_uploaded_image1_1688944788.jpg"
"1766875940-2775","https://sn.coinafrique.com/categorie/chiens?page=5","favorite_border","location_on","https://images.coinafrique.com/thumb_4176841_uploaded_image1_1681482623.jpg","CFA","Saly, Sénégal","2","200 000CFA","Chiots bergers allemands","années","Chiots Labradors","650 000CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4287921_uploaded_image1_1688944788.jpg"
"1766875940-2776","https://sn.coinafrique.com/categorie/chiens?page=5","favorite_border","location_on","https://images.coinafrique.com/thumb_4174428_uploaded_image1_1681336910.jpg","CFA","Dakar Plateau, Dakar, Sénégal","2","150 000CFA","Chiot","années","Chiots Labradors","650 000CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4287921_uploaded_image1_1688944788.jpg"
"1766875940-2777","https://sn.coinafrique.com/categorie/chiens?page=5","favorite_border","location_on","https://images.coinafrique.com/thumb_4172538_uploaded_image1_1681227060.jpg","CFA","Keur Massar, Sénégal","2","200 000CFA","Chiens berger allemand","années","Chiots Labradors","650 000CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4287921_uploaded_image1_1688944788.jpg"
"1766875940-2778","https://sn.coinafrique.com/categorie/chiens?page=5","favorite_border","location_on","https://images.coinafrique.com/thumb_4171222_uploaded_image1_1681149812.jpg","","Almadies, Dakar, Sénégal","2","Prix sur demande","Chiot Berger allemand","années","Chiots Labradors","650 000CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4287921_uploaded_image1_1688944788.jpg"
"1766875940-2779","https://sn.coinafrique.com/categorie/chiens?page=5","favorite_border","location_on","https://images.coinafrique.com/thumb_4169389_uploaded_image1_1681006575.jpg","CFA","Ngor, Dakar, Sénégal","2","300 000CFA","Chiot  Caniche","années","Chiots Labradors","650 000CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4287921_uploaded_image1_1688944788.jpg"
"1766875940-2780","https://sn.coinafrique.com/categorie/chiens?page=5","favorite_border","location_on","https://images.coinafrique.com/thumb_4167214_uploaded_image1_1680870219.jpg","CFA","Rufisque, Sénégal","2","400 000CFA","Chiots labrador","années","Chiots Labradors","650 000CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4287921_uploaded_image1_1688944788.jpg"
"1766875940-2781","https://sn.coinafrique.com/categorie/chiens?page=5","favorite_border","location_on","https://images.coinafrique.com/thumb_4165184_uploaded_image1_1680766831.jpg","CFA","Dakar, Sénégal","2","150CFA","Chiot Bichon","années","Chiots Labradors","650 000CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4287921_uploaded_image1_1688944788.jpg"
"1766875940-2782","https://sn.coinafrique.com/categorie/chiens?page=5","favorite_border","location_on","https://images.coinafrique.com/thumb_4162884_uploaded_image1_1680632930.jpg","CFA","Dakar, Sénégal","2","200 000CFA","Chiots  Malinois","années","Chiots Labradors","650 000CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4287921_uploaded_image1_1688944788.jpg"
"1766875940-2783","https://sn.coinafrique.com/categorie/chiens?page=5","favorite_border","location_on","https://images.coinafrique.com/thumb_4159449_uploaded_image1_1680456128.jpg","CFA","Dakar Plateau, Dakar, Sénégal","2","350 000CFA","Chiots  Malinois","années","Chiots Labradors","650 000CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4287921_uploaded_image1_1688944788.jpg"
"1766875940-2784","https://sn.coinafrique.com/categorie/chiens?page=5","favorite_border","location_on","https://images.coinafrique.com/thumb_4158059_uploaded_image1_1680361437.jpg","CFA","Rufisque, Sénégal","2","150 000CFA","Chiots Malinois","années","Chiots Labradors","650 000CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4287921_uploaded_image1_1688944788.jpg"
"1766875940-2785","https://sn.coinafrique.com/categorie/chiens?page=5","favorite_border","location_on","https://images.coinafrique.com/thumb_4149988_uploaded_image1_1679859740.jpg","CFA","Dakar, Sénégal","2","120 000CFA","Chiots","années","Chiots Labradors","650 000CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4287921_uploaded_image1_1688944788.jpg"
